Vulnerability Details Url,Application,Application ID,Release,Release ID,FISMA,STIG39,STIG 4.1,STIG 4.3,STIG 4.11,STIG 5.1,Severity,Category,Kingdom,OWASP 2004,OWASP 2007,OWASP 2010,OWASP 2013,OWASP 2014 Mobile Top 10,OWASP 2017,OWASP 2021,CWE,Package,Location,VulnId,Analysis Type,Description,Status,Line Number,Scan started date,Scan completed date,SIM_Open_Date,Has Comments,Assigned User,Scan Type,Subtype,LocationFull,Has Attachments,PCI 2.0,SANS 2009,SANS 2010,SANS Top 25 2011,WASC242,Is Suppressed,Suppressed By,Scan ID,PCI 3.0,Introduced Date,SDLC Status,Comments,URL,Bug Link,ID,CheckId,Developer Status,Auditor Status,Audited Timestamp,Closed Date,SIM_Closed_Date,Closed Status,SIM_Closed_Status,Instance ID,PCI 3.1,PCI 3.2,Source,Scan Tool,Sink,Days to Fix,Bug Submitted,Microservice,Application type,Project type,Interface type,Sample Application
https://trial.fortify.com//Redirect/Issues/a8d5f553-991e-48b0-876d-2328e9ab17c0,iGoat (Swift),202684,4/18/2020,205854,(Not Set),APP6080 CAT II,APSC-DV-002400 CAT II,APSC-DV-002400 CAT II,APSC-DV-002400 CAT II,APSC-DV-002400 CAT II,High,Null Dereference,Code Quality,A9 - Denial of Service,(Not Set),(Not Set),(Not Set),(Not Set),(Not Set),(Not Set),CWE-476,C Fortify Internal,YapDatabaseViewTransaction.m,a8d5f553-991e-48b0-876d-2328e9ab17c0,(Not Set),"The function <b class=""vuln-data"">insertRowid:collectionKey:inGroup:atIndex:withExistingPageKey:()</b> in <b class=""vuln-data"">YapDatabaseViewTransaction.m</b> can crash the program by dereferencing a null-pointer on line <b class=""vuln-data"">1709</b>.",New,1709,4/24/2023,4/24/2023,4/16/2023,FALSE,(Not Set),Static,,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/ThirdParty/YapDatabase/Extensions/Views/YapDatabaseViewTransaction.m,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),Denial of Service,FALSE,,299786,6.5.5 - Improper Error Handling,4/24/2023,Production,,,,37716683,FDE123D1-00F8-A0F5-E54C-B20080EE8025,Open,Pending Review,,,4/26/2023,Open,CLOSED,1ED7F83AD41B1389D8CD0AAE33F85DE1,6.5.5 - Improper Error Handling,6.5.5 - Improper Error Handling,<None>,SAST,Dereferenced : pageMetadata,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/d41348d2-f4f3-412a-adb6-ecb65c3e7df0,iGoat (Swift),202684,4/18/2020,205854,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",High,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",Swift Foundation,YapExerciseVC.swift,d41348d2-f4f3-412a-adb6-ecb65c3e7df0,(Not Set),Hardcoded passwords may compromise system security in a way that cannot be easily remedied.,New,7,4/24/2023,4/24/2023,4/16/2023,FALSE,(Not Set),Static,Hardcoded Password,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/InsecureLocalDataStorage/Yap/YapExerciseVC.swift,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299786,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37716684,09B31295-83B1-4D1D-8A1B-F093A14969D6,Open,Pending Review,,,4/26/2023,Open,CLOSED,29143B2CB7447D81F4EA6087DE14535F,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: YapValuePassword,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/cc7e40dc-6713-4a1a-8d9e-651e13c0d334,iGoat (Swift),202684,4/18/2020,205854,"SC, CM","APP3250.1 CAT I, APP3260 CAT II","APSC-DV-001620 CAT II, APSC-DV-001630 CAT II, APSC-DV-000160 CAT II, APSC-DV-000170 CAT II, APSC-DV-001940 CAT II, APSC-DV-001950 CAT II, APSC-DV-002440 CAT I, APSC-DV-002450 CAT II, APSC-DV-002460 CAT II, APSC-DV-002470 CAT II, APSC-DV-001510 CAT II","APSC-DV-001620 CAT II, APSC-DV-001630 CAT II, APSC-DV-000160 CAT II, APSC-DV-000170 CAT II, APSC-DV-001940 CAT II, APSC-DV-001950 CAT II, APSC-DV-002440 CAT I, APSC-DV-002450 CAT II, APSC-DV-002460 CAT II, APSC-DV-002470 CAT II, APSC-DV-001510 CAT II","APSC-DV-001620 CAT II, APSC-DV-001630 CAT II, APSC-DV-000160 CAT II, APSC-DV-000170 CAT II, APSC-DV-001940 CAT II, APSC-DV-001950 CAT II, APSC-DV-002440 CAT I, APSC-DV-002450 CAT II, APSC-DV-002460 CAT II, APSC-DV-002470 CAT II, APSC-DV-001510 CAT II","APSC-DV-001620 CAT II, APSC-DV-001630 CAT II, APSC-DV-000160 CAT II, APSC-DV-000170 CAT II, APSC-DV-001940 CAT II, APSC-DV-001950 CAT II, APSC-DV-002440 CAT I, APSC-DV-002450 CAT II, APSC-DV-002460 CAT II, APSC-DV-002470 CAT II, APSC-DV-001510 CAT II",Critical,Insecure Transport: Weak SSL Protocol,Security Features,A10 - Insecure Configuration Management,A9 - Insecure Cryptographic Storage,A9 - Insecure Communications,A5 - Security Misconfiguration,M3 - Insufficient Transport Layer Protection,A6 - Security Misconfiguration,A02 - Cryptographic Failures,CWE-327,Swift Foundation,RemoteAuthenticationExerciseVC.swift,cc7e40dc-6713-4a1a-8d9e-651e13c0d334,(Not Set),"The SSLv2, SSLv23, SSLv3, TLSv1.0, and TLSv1.1 protocols contain flaws that make them insecure and should not be used to transmit sensitive data.",New,41,4/24/2023,4/24/2023,4/21/2023,FALSE,(Not Set),Static,Weak SSL Protocol,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/Authentication/Remote/RemoteAuthenticationExerciseVC.swift,FALSE,"6.5.4 - Insecure communications, 4.1",CWE-327 - Porous Defenses,CWE-327 - Porous Defenses,CWE-327 - Porous Defenses,(Not Set),FALSE,,299786,"4.1 - Insecure Cardholder Data Transmission, 6.5.4 - Insecure communications",4/24/2023,Production,,,,37716685,9C98CE30-A7CD-4EA5-B0E6-66CB139A80C6,Open,Pending Review,,,,Open,OPEN,282958CC2A1768A49B30F164B1A95972,"6.5.4 - Insecure Communications, 4.1 - Insecure Cardholder Data Transmission","6.5.4 - Insecure Communications, 4.1 - Insecure Cardholder Data Transmission",<None>,SAST,new URLSession(config),,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/cdbc589b-0500-47e5-b3d2-b1b60156ceb3,iGoat (Swift),202684,4/18/2020,205854,(Not Set),"APP3340 CAT I, APP3210.1 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II",High,Privacy Violation: Keyboard Caching,Security Features,(Not Set),A6 - Security Misconfiguration,(Not Set),A6 - Sensitive Data Exposure,M4 - Unintended Data Leakage,A3 - Sensitive Data Exposure,A04 - Insecure Design,CWE-359,Swift UIKit (iOS),KeychainExerciseVC.swift,cdbc589b-0500-47e5-b3d2-b1b60156ceb3,(Not Set),"A sensitive field on line <b class=""vuln-data"">6</b> in <b class=""vuln-data"">KeychainExerciseVC.swift</b> mishandles confidential information by allowing sensitive input without also taking the appropriate measures to disable iOS' keyboard caching mechanism.",New,6,4/24/2023,4/24/2023,4/18/2023,FALSE,(Not Set),Static,Keyboard Caching,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/InsecureLocalDataStorage/KeychainAnalyze/KeychainExerciseVC.swift,FALSE,"3.2, 6.5.5 - Improper error handling, 3.4, 4.2, 8.4",(Not Set),(Not Set),(Not Set),Information Leakage,FALSE,,299786,"3.2, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37716686,23D84122-75B1-49F1-A5E0-26F418379BC7,Open,Pending Review,,,4/25/2023,Open,CLOSED,2D25301A145A4386BE80B13E13308849,"3.2, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials, 4.2 - Unprotected Primary Account Numbers","3.2 - Sensitive Authentication Data, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",<None>,SAST,Field: passwordTextField,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/6e71f25e-17de-4426-b701-6d6e9975291f,iGoat (Swift),202684,4/18/2020,205854,(Not Set),"APP3510 CAT I, APP3560 CAT I","APSC-DV-002560 CAT I, APSC-DV-002590 CAT I","APSC-DV-002560 CAT I, APSC-DV-002590 CAT I","APSC-DV-002560 CAT I, APSC-DV-002590 CAT I","APSC-DV-002560 CAT I, APSC-DV-002590 CAT I",High,Format String,Input Validation and Representation,A5 - Buffer Overflows,(Not Set),(Not Set),(Not Set),M7 - Client Side Injection,(Not Set),(Not Set),CWE-134,Objective-C Foundation,DDLog.m,6e71f25e-17de-4426-b701-6d6e9975291f,(Not Set),"An attacker may control the format string argument to <b class=""vuln-data"">initWithFormat:arguments:()</b> at <b class=""vuln-data"">DDLog.m</b> line <b class=""vuln-data"">324</b>, allowing an attack much like a buffer overflow.",New,324,4/24/2023,4/24/2023,4/15/2023,FALSE,(Not Set),Static,,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/ThirdParty/CocoaLumberjack/DDLog.m,FALSE,6.5.2 - Buffer Overflow,(Not Set),(Not Set),CWE-134 - Risky Resource Management,Format String Attack,FALSE,,299786,6.5.2 - Buffer Overflows,4/24/2023,Production,,,,37716687,BE595E20-C81C-4580-8C7F-3F2D032844F9,Open,Pending Review,,,,Open,OPEN,2AD1982500C1EE25FEFB1216C1D5DFB2,6.5.2 - Buffer Overflows,6.5.2 - Buffer Overflows,sqlite3_column_text(),SAST,Direct : -[NSString initWithFormat:arguments:],,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/59445168-5fb9-472f-86e0-7bcc94fa5461,iGoat (Swift),202684,4/18/2020,205854,(Not Set),"APP3340 CAT I, APP3210.1 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II",High,Privacy Violation: Screen Caching,Security Features,(Not Set),A6 - Security Misconfiguration,(Not Set),A6 - Sensitive Data Exposure,M4 - Unintended Data Leakage,A3 - Sensitive Data Exposure,A02 - Cryptographic Failures,CWE-359,Swift UIKit (iOS),BinaryPatchingVC.swift,59445168-5fb9-472f-86e0-7bcc94fa5461,(Not Set),"iOS will automatically take a screenshot before an app is backgrounded (i.e. hitting the ""Home"" button when the app is active). This may compromise user privacy if sensitive information is on display while this occurs.",New,4,4/24/2023,4/24/2023,4/16/2023,FALSE,(Not Set),Static,Screen Caching,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/Binary Patching/BinaryPatchingVC.swift,FALSE,"3.2, 6.5.5 - Improper error handling, 3.4, 4.2, 8.4",(Not Set),(Not Set),(Not Set),Information Leakage,FALSE,,299786,"3.2, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37716688,C705302A-6B57-48E6-9745-6350DE73783D,Open,Pending Review,,,,Open,OPEN,2DE9DA2990CA04F3CB9A4CFC4914FB45,"3.2, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials, 4.2 - Unprotected Primary Account Numbers","3.2 - Sensitive Authentication Data, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",<None>,SAST,Field: passwordTextField,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/043b4ef7-8cca-4e7d-aae5-65286161e979,iGoat (Swift),202684,4/18/2020,205854,(Not Set),"APP3340 CAT I, APP3210.1 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II",High,Privacy Violation: Keyboard Caching,Security Features,(Not Set),A6 - Security Misconfiguration,(Not Set),A6 - Sensitive Data Exposure,M4 - Unintended Data Leakage,A3 - Sensitive Data Exposure,A04 - Insecure Design,CWE-359,Swift UIKit (iOS),CoreDataExerciseVC.swift,043b4ef7-8cca-4e7d-aae5-65286161e979,(Not Set),"A sensitive field on line <b class=""vuln-data"">52</b> in <b class=""vuln-data"">CoreDataExerciseVC.swift</b> mishandles confidential information by allowing sensitive input without also taking the appropriate measures to disable iOS' keyboard caching mechanism.",New,52,4/24/2023,4/24/2023,4/17/2023,FALSE,(Not Set),Static,Keyboard Caching,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/InsecureLocalDataStorage/CoreData/CoreDataExerciseVC.swift,FALSE,"3.2, 6.5.5 - Improper error handling, 3.4, 4.2, 8.4",(Not Set),(Not Set),(Not Set),Information Leakage,FALSE,,299786,"3.2, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37716689,23D84122-75B1-49F1-A5E0-26F418379BC7,Open,Pending Review,,,,Open,OPEN,2C4A4980D212547DB8BC59755F676593,"3.2, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials, 4.2 - Unprotected Primary Account Numbers","3.2 - Sensitive Authentication Data, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",<None>,SAST,Field: passwordTextField,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/51e550a9-6398-40be-8628-188a51a13e66,iGoat (Swift),202684,4/18/2020,205854,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",High,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",Swift Foundation,KeychainExerciseVC.swift,51e550a9-6398-40be-8628-188a51a13e66,(Not Set),Hardcoded passwords may compromise system security in a way that cannot be easily remedied.,New,22,4/24/2023,4/24/2023,4/18/2023,FALSE,(Not Set),Static,Hardcoded Password,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/InsecureLocalDataStorage/KeychainAnalyze/KeychainExerciseVC.swift,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299786,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37716690,2B33E66E-80F9-4353-BE0D-0A7104E393B2,Open,Pending Review,,,,Open,OPEN,323BA76E5CEE488A8ACD5D8A1A5D640E,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FunctionCall: savePassword:_:,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/c253f2b8-30f0-4ad3-9fb4-ca5d4825ac94,iGoat (Swift),202684,4/18/2020,205854,(Not Set),"APP3340 CAT I, APP3210.1 CAT II","APSC-DV-001740 CAT I, APSC-DV-002570 CAT II, APSC-DV-002580 CAT II, APSC-DV-001750 CAT I, APSC-DV-002330 CAT II, APSC-DV-000650 CAT II","APSC-DV-001740 CAT I, APSC-DV-002570 CAT II, APSC-DV-002580 CAT II, APSC-DV-001750 CAT I, APSC-DV-002330 CAT II, APSC-DV-000650 CAT II","APSC-DV-001740 CAT I, APSC-DV-002570 CAT II, APSC-DV-002580 CAT II, APSC-DV-001750 CAT I, APSC-DV-002330 CAT II, APSC-DV-000650 CAT II","APSC-DV-001740 CAT I, APSC-DV-002570 CAT II, APSC-DV-002580 CAT II, APSC-DV-001750 CAT I, APSC-DV-002330 CAT II, APSC-DV-000650 CAT II",Critical,Privacy Violation,Security Features,(Not Set),A6 - Security Misconfiguration,(Not Set),A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A02 - Cryptographic Failures,CWE-359,Swift Foundation,DeviceLogsExerciseVC.swift,c253f2b8-30f0-4ad3-9fb4-ca5d4825ac94,(Not Set),"The function <b class=""vuln-data"">submitItemPressed()</b> in <b class=""vuln-data"">DeviceLogsExerciseVC.swift</b> mishandles confidential information on line <b class=""vuln-data"">10</b>. The program could compromise user privacy.",New,10,4/24/2023,4/24/2023,4/19/2023,FALSE,(Not Set),Static,,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/SideChannelDataLeaks/DeviceLogs/DeviceLogsExerciseVC.swift,FALSE,"3.2, 6.5.5 - Improper error handling, 3.4, 4.2, 8.4",(Not Set),CWE-311 - Porous Defenses,CWE-311 - Porous Defenses,Information Leakage,FALSE,,299786,"3.2, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37716691,809BD7AA-F4E6-4BFC-AD8E-CAC0C822AFF8,Open,Pending Review,,,5/2/2023,Open,CLOSED,328B6D844AF2F1D353C253ACF6FA98C4,"3.2, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials, 4.2 - Unprotected Primary Account Numbers","3.2 - Sensitive Authentication Data, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",Read this.cvvTextField,SAST,Direct : Foundation.NSLog:_:_:,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/33119bd5-16a9-4346-90b5-6f8b4efeb523,iGoat (Swift),202684,4/18/2020,205854,(Not Set),"APP3340 CAT I, APP3210.1 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II","APSC-DV-001740 CAT I, APSC-DV-002380 CAT II",High,Privacy Violation: Keyboard Caching,Security Features,(Not Set),A6 - Security Misconfiguration,(Not Set),A6 - Sensitive Data Exposure,M4 - Unintended Data Leakage,A3 - Sensitive Data Exposure,A04 - Insecure Design,CWE-359,Swift UIKit (iOS),BinaryPatchingVC.swift,33119bd5-16a9-4346-90b5-6f8b4efeb523,(Not Set),"A sensitive field on line <b class=""vuln-data"">4</b> in <b class=""vuln-data"">BinaryPatchingVC.swift</b> mishandles confidential information by allowing sensitive input without also taking the appropriate measures to disable iOS' keyboard caching mechanism.",New,4,4/24/2023,4/24/2023,4/19/2023,FALSE,(Not Set),Static,Keyboard Caching,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/Binary Patching/BinaryPatchingVC.swift,FALSE,"3.2, 6.5.5 - Improper error handling, 3.4, 4.2, 8.4",(Not Set),(Not Set),(Not Set),Information Leakage,FALSE,,299786,"3.2, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37716692,23D84122-75B1-49F1-A5E0-26F418379BC7,Open,Pending Review,,,,Open,OPEN,34459F423A3256E02EB19528D66C89BA,"3.2, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials, 4.2 - Unprotected Primary Account Numbers","3.2 - Sensitive Authentication Data, 4.2 - Unprotected Primary Account Numbers, 3.4 - Primary Account Number Protection, 8.2.1 - Authentication Credentials",<None>,SAST,Field: passwordTextField,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/b7f613eb-2309-4a5e-9cfa-be45cd2b851c,iGoat (Swift),202684,4/18/2020,205854,"SC, CM","APP3250.1 CAT I, APP3250.2 CAT I, APP3250.3 CAT II, APP3250.4 CAT II, APP3260 CAT II","APSC-DV-002440 CAT I, APSC-DV-002450 CAT II, APSC-DV-002460 CAT II, APSC-DV-002470 CAT II, APSC-DV-002220 CAT II","APSC-DV-002440 CAT I, APSC-DV-002450 CAT II, APSC-DV-002460 CAT II, APSC-DV-002470 CAT II, APSC-DV-002220 CAT II","APSC-DV-002440 CAT I, APSC-DV-002450 CAT II, APSC-DV-002460 CAT II, APSC-DV-002470 CAT II, APSC-DV-002220 CAT II","APSC-DV-002440 CAT I, APSC-DV-002450 CAT II, APSC-DV-002460 CAT II, APSC-DV-002470 CAT II, APSC-DV-002220 CAT II",Low,Cookie Security: Cookie not Sent Over SSL,Security Features,A10 - Insecure Configuration Management,A9 - Insecure Cryptographic Storage,A9 - Insecure Communications,A6 - Sensitive Data Exposure,M4 - Unintended Data Leakage,A3 - Sensitive Data Exposure,A05 - Security Misconfiguration,CWE-614,Swift Foundation,BinaryCookiesExerciseVC.swift,b7f613eb-2309-4a5e-9cfa-be45cd2b851c,(Not Set),A cookie is created without the <code>NSHTTPCookieSecure</code> flag set to <code>TRUE</code>.,New,95,4/24/2023,4/24/2023,4/22/2023,FALSE,(Not Set),Static,Cookie not Sent Over SSL,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/Source/Exercises/InsecureLocalDataStorage/BinaryCookies/BinaryCookiesExerciseVC.swift,FALSE,"6.5.4 - Insecure communications, 4.1",(Not Set),(Not Set),(Not Set),Insufficient Authentication,FALSE,,299786,"6.5.1 - Injection Flaws, 4.1 - Insecure Cardholder Data Transmission, 6.5.4 - Insecure communications",4/24/2023,Production,,,,37716693,EE2E66BE-9886-44CA-B367-B442D0E87C03,Open,Pending Review,,,,Open,OPEN,338C5557C686012B0334847F96F48493,"6.5.1 - Injection Flaws, 6.5.4 - Insecure Communications, 4.1 - Insecure Cardholder Data Transmission","6.5.1 - Injection Flaws, 6.5.4 - Insecure Communications, 4.1 - Insecure Cardholder Data Transmission",<None>,SAST,FunctionCall: init^:properties:,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/d6c3023c-bd58-4a2a-8769-930f1e4c8001,iGoat (Swift),202684,4/18/2020,205854,(Not Set),APP6080 CAT II,APSC-DV-002400 CAT II,APSC-DV-002400 CAT II,APSC-DV-002400 CAT II,APSC-DV-002400 CAT II,High,Unreleased Resource: Database,Code Quality,A9 - Denial of Service,(Not Set),(Not Set),(Not Set),(Not Set),(Not Set),(Not Set),"CWE-619, CWE-772",C SQLite,YapDatabase.m,d6c3023c-bd58-4a2a-8769-930f1e4c8001,(Not Set),"The function <b class=""vuln-data"">pragma:using:()</b> in <b class=""vuln-data"">YapDatabase.m</b> sometimes fails to release a database resource allocated by <b class=""vuln-data"">sqlite3_prepare_v2()</b> on line <b class=""vuln-data"">869</b>.",New,869,4/24/2023,4/24/2023,4/16/2023,FALSE,(Not Set),Static,Database,usr/local/share/agentWork/app/iGoat-Swift-master/iGoat-Swift/iGoat-Swift/ThirdParty/YapDatabase/YapDatabase.m,FALSE,(Not Set),CWE-404 - Risky Resource Management,(Not Set),(Not Set),Denial of Service,FALSE,,299786,6.5.6,4/24/2023,Production,,,,37716694,91EB1587-64F5-4C6F-B059-6CD8DD4451AB,Open,Pending Review,,,,Open,OPEN,35C91EFD775E75E62D1360F488FD7061,6.5.6 - High Risk Vulnerabilities,6.5.6 - High Risk Vulnerabilities,<None>,SAST,"sqlite3_prepare_v2(?, ?, ?, &(statement), ...) : Database Statement opened",,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
